Perovskite_single_crystal,Perovskite_dimension_0D,Perovskite_dimension_2D,Perovskite_dimension_2D3D_mixture,Perovskite_dimension_3D,Perovskite_dimension_3D_with_2D_capping_layer,Perovskite_dimension_list_of_layers,Perovskite_composition_perovskite_ABC3_structure,Perovskite_composition_perovskite_inspired_structure,Perovskite_composition_long_form,Perovskite_composition_a_ions,a_1,a_2,a_3,a_4,Perovskite_composition_a_ions_coefficients,a_1_coeff,a_2_coeff,a_3_coeff,a_4_coeff,A_ion_rad,A_at_wt,A_EA,A_IE,A_En,Perovskite_composition_b_ions,b_1,b_2,Perovskite_composition_b_ions_coefficients,b_1_coeff,b_2_coeff,B_ion_rad,B_at_wt,B_EA,B_IE,B_En,Perovskite_composition_c_ions,c_1,c_2,Perovskite_composition_c_ions_coefficients,c_1_coeff,c_2_coeff,X_ion_rad,X_atom_wt,X_EA,X_IE,X_En,Tolerance Factor,Octahedral Factor,Perovskite_band_gap,Perovskite_band_gap_graded,Perovskite_band_gap_estimation_basis,Perovskite_deposition_number_of_deposition_steps,Perovskite_deposition_procedure,Perovskite_deposition_quenching_induced_crystallisation,Substrate_stack_sequence,ETL_stack_sequence,HTL_stack_sequence,JV_average_over_n_number_of_cells,Air or N2,JV_test_atmosphere,JV_light_intensity,JV_light_spectra,JV_light_masked_cell,JV_test_temperature,JV_scan_speed,JV_reverse_scan_Voc,JV_reverse_scan_Jsc,JV_reverse_scan_FF,JV_reverse_scan_PCE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.79MA0.16PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.79; 0.16,0.05,0.79,0.16,0,2.4329,47.3741,10.4573,837.782,2.4778,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.969516616,0.551130048,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c,Spiro-MeOTAD,1,Air,Ambient,100,AM 1.5,FALSE,,,0.99,21.61,0.63,13.53
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | FTO,SnO2-np,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,93,1.09,23.34,0.75,19.09
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.1MA0.9PbI3,FA; MA,FA, MA,na,na,0.1; 0.9,0.1,0.9,0,0,2.206,33.369,8.672,918.57996,2.5519998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.919030229,0.540909091,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,10,1.08,23.2,0.771,19.4
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.1MA0.9PbI3,FA; MA,FA, MA,na,na,0.1; 0.9,0.1,0.9,0,0,2.206,33.369,8.672,918.57996,2.5519998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.919030229,0.540909091,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,10,0.011,23.48,0.77,19.14
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.1MA0.9PbI3,FA; MA,FA, MA,na,na,0.1; 0.9,0.1,0.9,0,0,2.206,33.369,8.672,918.57996,2.5519998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.919030229,0.540909091,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,10,1.06,23.37,0.761,18.79
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.1MA0.9PbI3,FA; MA,FA, MA,na,na,0.1; 0.9,0.1,0.9,0,0,2.206,33.369,8.672,918.57996,2.5519998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.919030229,0.540909091,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,10,1.07,23.18,0.752,18.69
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.1MA0.9PbI3,FA; MA,FA, MA,na,na,0.1; 0.9,0.1,0.9,0,0,2.206,33.369,8.672,918.57996,2.5519998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.919030229,0.540909091,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,10,1.08,22.2,0.764,18.38
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.1MA0.9PbI3,FA; MA,FA, MA,na,na,0.1; 0.9,0.1,0.9,0,0,2.206,33.369,8.672,918.57996,2.5519998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.919030229,0.540909091,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,10,1.05,21.84,0.614,14.2
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.1MA0.9PbI3,FA; MA,FA, MA,na,na,0.1; 0.9,0.1,0.9,0,0,2.206,33.369,8.672,918.57996,2.5519998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.919030229,0.540909091,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,10,1.05,22.87,0.712,17.05
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.79MA0.16PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.79; 0.16,0.05,0.79,0.16,0,2.4329,47.3741,10.4573,837.782,2.4778,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.969516616,0.551130048,,FALSE,,1,Spin-coating,1,SLG | ITO,C60 | BCP,PTAA,1,N2,N2,100,AM 1.5,FALSE,,250,1.09,21.65,0.778,18.37
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,50,1.11,20.9,0.731,16.8
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,50,1.02,17.56,0.74,13.26
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.7885MA0.1615PbBr0.34I2.66,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.7885; 0.1615,0.05,0.7885,0.1615,0,2.43236,47.354618,10.45742,837.89777,2.4777699,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.34; 2.66,0.34,2.66,2.1728,121.57334,298.62067,1023.3034,2.6940002,0.968341818,0.547680412,,FALSE,,1,Spin-coating,1,SLG | ITO,C60 | BCP,PEDOT:PSS,1,Air,Ambient,100,AM 1.5,FALSE,,,,,,11.5
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.7885MA0.1615PbBr0.34I2.66,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.7885; 0.1615,0.05,0.7885,0.1615,0,2.43236,47.354618,10.45742,837.89777,2.4777699,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.34; 2.66,0.34,2.66,2.1728,121.57334,298.62067,1023.3034,2.6940002,0.968341818,0.547680412,,FALSE,,1,Spin-coating,1,PET | ITO,C60 | BCP,PEDOT:PSS,1,Air,Ambient,100,AM 1.5,FALSE,,,,,,9.91
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.7885MA0.1615PbBr0.34I2.66,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.7885; 0.1615,0.05,0.7885,0.1615,0,2.43236,47.354618,10.45742,837.89777,2.4777699,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.34; 2.66,0.34,2.66,2.1728,121.57334,298.62067,1023.3034,2.6940002,0.968341818,0.547680412,,FALSE,,1,Spin-coating,1,PET | ITO,C60 | BCP,PEDOT:PSS,1,Air,Ambient,100,AM 1.5,FALSE,,,,,,3.41
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.7885MA0.1615PbBr0.34I2.66,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.7885; 0.1615,0.05,0.7885,0.1615,0,2.43236,47.354618,10.45742,837.89777,2.4777699,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.34; 2.66,0.34,2.66,2.1728,121.57334,298.62067,1023.3034,2.6940002,0.968341818,0.547680412,,FALSE,,1,Spin-coating,1,PEN | ITO,C60 | BCP,PEDOT:PSS,1,Air,Ambient,100,AM 1.5,FALSE,,,,,,0.69
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.7885MA0.1615PbBr0.34I2.66,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.7885; 0.1615,0.05,0.7885,0.1615,0,2.43236,47.354618,10.45742,837.89777,2.4777699,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.34; 2.66,0.34,2.66,2.1728,121.57334,298.62067,1023.3034,2.6940002,0.968341818,0.547680412,,FALSE,,1,Spin-coating,1,PET | ITO,C60 | BCP,PEDOT:PSS,1,Air,Ambient,100,AM 1.5,FALSE,,,,,0.81,13.9
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.7885MA0.1615PbBr0.34I2.66,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.7885; 0.1615,0.05,0.7885,0.1615,0,2.43236,47.354618,10.45742,837.89777,2.4777699,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.34; 2.66,0.34,2.66,2.1728,121.57334,298.62067,1023.3034,2.6940002,0.968341818,0.547680412,,FALSE,,1,Spin-coating,1,PET | ITO,C60 | BCP,PEDOT:PSS,1,Air,Ambient,100,AM 1.5,FALSE,,,,,0.8,13.5
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.7885MA0.1615PbBr0.34I2.66,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.7885; 0.1615,0.05,0.7885,0.1615,0,2.43236,47.354618,10.45742,837.89777,2.4777699,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.34; 2.66,0.34,2.66,2.1728,121.57334,298.62067,1023.3034,2.6940002,0.968341818,0.547680412,,FALSE,,1,Spin-coating,1,PET | ITO,C60 | BCP,PEDOT:PSS,1,Air,Ambient,100,AM 1.5,FALSE,,,,,0.75,13
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.7885MA0.1615PbBr0.34I2.66,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.7885; 0.1615,0.05,0.7885,0.1615,0,2.43236,47.354618,10.45742,837.89777,2.4777699,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.34; 2.66,0.34,2.66,2.1728,121.57334,298.62067,1023.3034,2.6940002,0.968341818,0.547680412,,FALSE,,1,Spin-coating,1,PET | ITO,C60 | BCP,PEDOT:PSS,1,Air,Ambient,100,AM 1.5,FALSE,,,,,0.6,10
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.7885MA0.1615PbBr0.34I2.66,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.7885; 0.1615,0.05,0.7885,0.1615,0,2.43236,47.354618,10.45742,837.89777,2.4777699,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.34; 2.66,0.34,2.66,2.1728,121.57334,298.62067,1023.3034,2.6940002,0.968341818,0.547680412,,FALSE,,1,Spin-coating,1,PET | ITO,C60 | BCP,PEDOT:PSS,1,Air,Ambient,100,AM 1.5,FALSE,,,,,0.75,12.4
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.7885MA0.1615PbBr0.34I2.66,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.7885; 0.1615,0.05,0.7885,0.1615,0,2.43236,47.354618,10.45742,837.89777,2.4777699,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.34; 2.66,0.34,2.66,2.1728,121.57334,298.62067,1023.3034,2.6940002,0.968341818,0.547680412,,FALSE,,1,Spin-coating,1,PET | ITO,C60 | BCP,PEDOT:PSS,1,Air,Ambient,100,AM 1.5,FALSE,,,,,0.7,12
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.7885MA0.1615PbBr0.34I2.66,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.7885; 0.1615,0.05,0.7885,0.1615,0,2.43236,47.354618,10.45742,837.89777,2.4777699,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.34; 2.66,0.34,2.66,2.1728,121.57334,298.62067,1023.3034,2.6940002,0.968341818,0.547680412,,FALSE,,1,Spin-coating,1,PET | ITO,C60 | BCP,PEDOT:PSS,1,Air,Ambient,100,AM 1.5,FALSE,,,,,0.26,3.5
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.7885MA0.1615PbBr0.34I2.66,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.7885; 0.1615,0.05,0.7885,0.1615,0,2.43236,47.354618,10.45742,837.89777,2.4777699,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.34; 2.66,0.34,2.66,2.1728,121.57334,298.62067,1023.3034,2.6940002,0.968341818,0.547680412,,FALSE,,1,Spin-coating,1,PET | ITO,C60 | BCP,PEDOT:PSS,1,Air,Ambient,100,AM 1.5,FALSE,,,,,0.64,9.8
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.7885MA0.1615PbBr0.34I2.66,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.7885; 0.1615,0.05,0.7885,0.1615,0,2.43236,47.354618,10.45742,837.89777,2.4777699,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.34; 2.66,0.34,2.66,2.1728,121.57334,298.62067,1023.3034,2.6940002,0.968341818,0.547680412,,FALSE,,1,Spin-coating,1,PET | ITO,C60 | BCP,PEDOT:PSS,1,Air,Ambient,100,AM 1.5,FALSE,,,,,0.5,8.2
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.7885MA0.1615PbBr0.34I2.66,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.7885; 0.1615,0.05,0.7885,0.1615,0,2.43236,47.354618,10.45742,837.89777,2.4777699,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.34; 2.66,0.34,2.66,2.1728,121.57334,298.62067,1023.3034,2.6940002,0.968341818,0.547680412,,FALSE,,1,Spin-coating,1,PET | ITO,C60 | BCP,PEDOT:PSS,1,Air,Ambient,100,AM 1.5,FALSE,,,,,0.25,0.8
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.79MA0.16PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.79; 0.16,0.05,0.79,0.16,0,2.4329,47.3741,10.4573,837.782,2.4778,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.969516616,0.551130048,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c,Spiro-MeOTAD,1,Air,Ambient,100,AM 1.5,FALSE,,,1.109,21.95,0.741,18.04
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.79MA0.16PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.79; 0.16,0.05,0.79,0.16,0,2.4329,47.3741,10.4573,837.782,2.4778,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.969516616,0.551130048,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c,Spiro-MeOTAD,1,Air,Ambient,100,AM 1.5,FALSE,,,1.116,22.5,0.76,19.08
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.79MA0.16PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.79; 0.16,0.05,0.79,0.16,0,2.4329,47.3741,10.4573,837.782,2.4778,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.969516616,0.551130048,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c,Spiro-MeOTAD,1,Air,Ambient,100,AM 1.5,FALSE,,,1.12,23.19,0.793,20.61
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.79MA0.16PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.79; 0.16,0.05,0.79,0.16,0,2.4329,47.3741,10.4573,837.782,2.4778,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.969516616,0.551130048,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c,Spiro-MeOTAD,1,Air,Ambient,100,AM 1.5,FALSE,,,1.117,22.35,0.771,19.26
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.79MA0.16PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.79; 0.16,0.05,0.79,0.16,0,2.4329,47.3741,10.4573,837.782,2.4778,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.969516616,0.551130048,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c,Spiro-MeOTAD,1,Air,Ambient,100,AM 1.5,FALSE,,,1.117,21.75,0.733,17.81
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.79MA0.16PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.79; 0.16,0.05,0.79,0.16,0,2.4329,47.3741,10.4573,837.782,2.4778,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.969516616,0.551130048,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c,Spiro-MeOTAD,1,Air,Ambient,100,AM 1.5,FALSE,,,1.12,22.5,,19.28
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.79MA0.16PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.79; 0.16,0.05,0.79,0.16,0,2.4329,47.3741,10.4573,837.782,2.4778,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.969516616,0.551130048,,FALSE,,1,Spin-coating,1,SLG | FTO,TiO2-c,Spiro-MeOTAD,1,Air,Ambient,100,AM 1.5,FALSE,,,1.12,21.8,,19.63
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,PCBM-60 | BCP,PEDOT:PSS,1,N2,N2,100,AM 1.5,FALSE,,,0.83,19.25,0.772,12.03
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,PCBM-60 | BCP,PEDOT:PSS,1,N2,N2,100,AM 1.5,FALSE,,,0.945,18.83,0.681,12.33
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,PCBM-60 | BCP,NiO-c,1,N2,N2,100,AM 1.5,FALSE,,,1.042,21.37,0.746,16.92
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.79MA0.16PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.79; 0.16,0.05,0.79,0.16,0,2.4329,47.3741,10.4573,837.782,2.4778,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.969516616,0.551130048,,FALSE,,1,Spin-coating,1,SLG | ITO,C60 | BCP,PTAA,1,Air,Air,100,AM 1.5,FALSE,,250,1.125,21.5,0.793,19.2
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.79MA0.16PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.79; 0.16,0.05,0.79,0.16,0,2.4329,47.3741,10.4573,837.782,2.4778,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.969516616,0.551130048,,FALSE,,1,Spin-coating,1,SLG | ITO,C60 | BCP,PTAA,1,Air,Air,100,AM 1.5,FALSE,,250,1.11,21,0.77,18.2
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,,,,16.7
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,,,,20.04
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,,,,19.82
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1.6,FALSE,Composition,1,Spin-coating,1,SLG | ITO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,,,,18.82
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FAPbI3,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Pb,Pb,na,1,1,0,1.19,207.2,110,715.6,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.986612117,0.540909091,1.523,FALSE,,1,Spin-coating,1,PEN | ITO,SnO2-np,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,130,1.06,23.54,0.771,19.25
